web_scraper_order,web_scraper_start_url,pagination-selector,price,data,image
"1770053921-198","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","69.00","มีโอ โกลด์ ครีมมี่ ทรีต ขนมครีมแมวเลีย ปลาทูน่าพลัสแครนเบอร์รี่ 15 ก. แพ็ค 4","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/98/88/8850477006898/thumbnail/8850477006898_1-20230404113127-.jpg"
"1770053921-199","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","289.00","มีโอ ซีฟู้ด 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/33/88/8850477540033/thumbnail/8850477540033.jpg"
"1770053921-200","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","63.00","มีโอ ขนมแมว ครีมมี่ทรีตส์ รสแซลม่อน 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/98/88/8850477013698/thumbnail/8850477013698_1-20250428105525-.jpg"
"1770053921-201","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","179.00","เพดดิกรี ชแม้กโก้สติก ขนมสุนัข รสเนื้อรมควัน 300 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8853301011334/thumbnail/8853301011334_1-20240119100414-.jpg"
"1770053921-202","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","24.00","เพดดิกรี อาหารสุนัขชนิดเปียก สำหรับสุนัขโต รสวัวในน้ำเกรวี่ 130 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/19/88/8853301530019/thumbnail/8853301530019_1-20230711173522-.jpg"
"1770053921-203","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","59.00","กินโนะ สปูน ขนมแมวเลีย รสมากุโระและคัทสึโอะ 10 ก. x 4 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/62/45/4520699696262/thumbnail/4520699696262_1-20240724112326-.jpg"
"1770053921-204","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","135.00","มีโอ อาหารแมว ชนิดเม็ด สำหรับแม่แมวและลูกแมว 1.1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/79/88/8850477018679/thumbnail/8850477018679.jpg"
"1770053921-205","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","22.00","สมาร์ทฮาร์ท โกลด์ อาหารแบบซอง สำหรับสุนัขโต สูตรฟิตแอนด์เฟิร์ม 80 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/30/88/8850477006430/thumbnail/8850477006430_1-20231101122155-.jpg"
"1770053921-206","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","175.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร ทรายแมวเต้าหู้ กลิ่นชาเขียว 6 ล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/90/88/8852523012990/thumbnail/8852523012990_1-20240109121103-.jpg"
"1770053921-207","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","23.00","มีโอ ดีไลท์ 7+ อาหารแมวสำเร็จรูปชนิดเปียก สำหรับแมวสูงอายุ รสปลาทูน่าในเยลลี่ 70 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/45/88/8850477005945/thumbnail/8850477005945_1-20231101122155-.jpg"
"1770053921-208","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","54.00","บิ๊กซี แฮปปี้ ไพรซ์ อาหารปลาเม็ดจิ๋ว 200 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/88/8858724306425/thumbnail/8858724306425_1-20240202100525-.jpg"
"1770053921-209","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","135.00","วิสกัส จูเนียร์ อาหารแมวชนิดเม็ด สำหรับแมวตั้งท้องและลูกแมว รสทูน่าและแซลมอน 1.1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/22/88/8853301013222/thumbnail/8853301013222_1-20240624084836-.jpg"
"1770053921-210","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","269.00","ฟริสกี้ส์ อาหารแมวชนิดเม็ด รสรวมมิตรปลาทะเล 2.5 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/54/88/8850125072954/thumbnail/8850125072954_1-20240913101018-.jpg"
"1770053921-211","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","180.00","บิ๊กซี แฮปปี้ไพรซ์ อาหารเปียกแมว รสทูน่าในเยลลี่ 85 ก. แพ็ค 12","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/28/28852523011416/thumbnail/28852523011416_1-20241118145436-.jpg"
"1770053921-212","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","59.00","กินโนะ สปูน ขนมแมวเลีย รสปลาทูน่าผสมเนื้อไก่และรสปลาทูน่าผสมซีฟู้ด 10 ก. x 4 ถ้วย","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/45/45/4520699697245/thumbnail/4520699697245_1-20230612175448-.jpg"
"1770053921-213","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","156.00","เพดดิกรี มินิ อาหารสุนัขชนิดเม็ด สำหรับสุนัขโตพันธุ์เล็ก รสเนื้อวัวแกะและผัก 1.3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/18/88/8853301893718/thumbnail/8853301893718_1-20230613122311-.jpg"
"1770053921-214","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","213.00","สมาร์ทฮาร์ท อาหารสุนัขชนิดเปียก สำหรับสุนัขโต รสแซลมอน 130 ก. แพ็ค 10","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/10/88/8850477005310/thumbnail/8850477005310_1-20221228141859-.jpg"
"1770053921-215","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","132.00","ด็อกเฟรนด์ ขนมสุนัข อกไก่ครั้นชี่สติ๊ก 10 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/41/88/8850537000941/thumbnail/8850537000941.jpg"
"1770053921-216","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","101.00","เชนการ์ด แชมพูสุนัขสูตรอ่อนโยน 350 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/96/88/8851495001896/thumbnail/8851495001896_1-20240110102433-.jpg"
"1770053921-217","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","18.50","เฟลิกซ์ เซนเซชั่น อาหารแมวชนิดเปียก รสไก่และผักโขมในเยลลี่ 85 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/20/49/4902201209120/thumbnail/4902201209120_1-20240913122305-.jpg"
"1770053921-218","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","25.00","เพดดิกรี อาหารสุนัขชนิดเปียก สำหรับลูกสุนัข รสไก่ในน้ำเกรวี่ 130 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8853301530057/thumbnail/8853301530057_1-20230711173519-.jpg"
"1770053921-219","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","25.00","สมาร์ทฮาร์ท เนื้อวัวชิ้นในน้ำเกรวี่ รสบูลโกกิ 120 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/43/88/8850477018143/thumbnail/8850477018143_1-20240108134349-.jpg"
"1770053921-220","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","149.00","สมาร์ทฮาร์ท อาหารชนิดเม็ด สำหรับสุนัขพันธุ์เล็ก รสเนื้ออบ 1.3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/24/88/8850477812024/thumbnail/medium-20230913114501-.png"
"1770053921-221","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","649.00","เพดดิกรี อาหารสุนัขชนิดเม็ด รสไก่ย่างและตับ 10 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/94/93/9334214034294/thumbnail/9334214034294_1-20230710103941-.jpg"
"1770053921-222","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","659.00","สมาร์ทฮาร์ท อาหารสุนัข สำหรับสุนัขโต รสตับ 10 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/04/88/8850477820104/thumbnail/8850477820104_1.jpg"
"1770053921-223","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","35.00","บิ๊กซี แฮปปี้ ไพรซ์ ขนมแมว มินิ สตริป รสแซลมอน 25 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/88/8852523011597/thumbnail/8852523011597_1-20240201151910-.jpg"
"1770053921-224","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","52.00","เจอร์ไฮ สติ๊ก ขนมสำหรับสุนัขแบบแท่ง รสนม 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8851759921014/thumbnail/8851759921014_4.jpg"
"1770053921-225","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","95.00","เพดดิกรี เดนต้าสติ๊ก ขนมขัดฟัน สุนัขกลาง 7 ชิ้น 180 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/84/50/5010394984584/thumbnail/5010394984584_1-20230710170804-.jpg"
"1770053921-226","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","369.00","สมาร์ทฮาร์ท อาหารสุนัข โกลด์ทอยฟิตแอนด์เฟิร์ม สำหรับสุนัข 7 ปีขึ้นไป 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/35/88/8850477872035/thumbnail/8850477872035_1-20240104193727-.jpg"
"1770053921-227","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","365.00","สมาร์ทฮาร์ทโกลด์ อาหารสุนัข สำหรับสุนัขพันธุ์เล็ก 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/36/88/8850477862036/thumbnail/8850477862036_3_1.jpg"
"1770053921-228","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","52.00","เจอร์ไฮ สติ๊ก ขนมสำหรับสุนัขแบบแท่ง รสผักโขม 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/12/88/8851759941012/thumbnail/8851759941012_5.jpg"
"1770053921-229","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","936.00","บิ๊กซี แฮปปี้ ไพรซ์ อาหารแมวชนิดเปียก รสปลาทะเลในเยลลี่กุ้ง 400 ก. แพ็ค 24","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/00/88/8850356235500/thumbnail/8850356235500_1-20241118145417-.jpg"
"1770053921-230","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","179.00","เน็กโกะ อาหารแมว รสปลาทูน่าในเยลลี่ 70 ก. x 8 ซอง + รสปลาทูน่าหน้าปลาแซลมอนในน้ำเกรวี่ 70 ก. x 2 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/28/28859160404564/thumbnail/28859160404564_1-20251022154327-.jpg"
