web_scraper_order,web_scraper_start_url,pagination-selector,price,data2,image
"1769948089-87","https://www.bigc.co.th/category/beverages?limit=100&page=23","","117.00","ออร่า น้ำดื่ม 500 มล. แพ็ค 12","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/95/88/8850779959595/thumbnail/8850779959595_1-20251006143810-.jpg"
"1769948089-88","https://www.bigc.co.th/category/beverages?limit=100&page=23","","51.00","น้ำทิพย์ น้ำดื่ม 350 มล. 12 ขวด","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/88/8851959445716/thumbnail/8851959445716_1-20221122114533-.jpg"
"1769948089-89","https://www.bigc.co.th/category/beverages?limit=100&page=23","","545.00","แบรนด์ เครื่องดื่มรังนกแท้สำเร็จรูป สูตรไซลิทอล 42 มล. แพ็ค 6 ขวด","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/78/88/8852001109778/thumbnail/8852001109778_3-20240815100947-.jpg"
"1769948089-90","https://www.bigc.co.th/category/beverages?limit=100&page=23","","79.00","โค้ก น้ำอัดลม สูตรไม่มีน้ำตาล 325 มล. x 6 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/79/88/8851959632079/thumbnail/8851959632079-20250528124409-.jpg"
"1769948089-91","https://www.bigc.co.th/category/beverages?limit=100&page=23","","185.00","เนสกาแฟ โพรเทค โพรสลิม กาแฟปรุงสำเร็จชนิดผง 15 ก. แพ็ค 17","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/95/88/8850127009095/thumbnail/8850127009095_1-20251030172808-.jpg"
"1769948089-92","https://www.bigc.co.th/category/beverages?limit=100&page=23","","39.00","เนสท์เล่ เพียวไลฟ์ น้ำดื่ม 6 ล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/81/88/8850124003881/thumbnail/8850124003881_1-20250623110746-.jpg"
"1769948089-93","https://www.bigc.co.th/category/beverages?limit=100&page=23","","85.00","สิงห์ บ๊วยเลมอนโซดา 330 มล. x 6 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/49/88/8850999021249/8850999021249_3-20240606174135-.jpg"
"1769948089-94","https://www.bigc.co.th/category/beverages?limit=100&page=23","","20.00","โออิชิ กรีนที น้ำชาเขียวญี่ปุ่น รสน้ำผึ้งผสมมะนาว 400 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/59/88/8854698018159/thumbnail/8854698018159_1-20250612160239-.jpg"
"1769948089-95","https://www.bigc.co.th/category/beverages?limit=100&page=23","","51.00","เนสท์เล่ เพียวไลฟ์ น้ำดื่มขวดเล็ก 330 มล. แพ็ค 12","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/29/88/8850127063929/thumbnail/8850127063929_1-20250623110808-.jpg"
"1769948089-96","https://www.bigc.co.th/category/beverages?limit=100&page=23","","85.00","สิงห์ เลมอนครีมโซดา 330 มล. แพ็ค 5+1","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/78/88/8850999026978/thumbnail/8850999026978_1-20251015135241-.jpg"
"1769948089-97","https://www.bigc.co.th/category/beverages?limit=100&page=23","","189.00","โอวัลติน 3in1 คูลเลอร์เซต 30 ก. x 12 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/08/88/8850086173608/thumbnail/8850086173608_1-20251110141626-.jpg"
"1769948089-98","https://www.bigc.co.th/category/beverages?limit=100&page=23","","20.00","อิชิตัน ชาเขียว รสต้นตำรับ 420 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/10/88/8858891300110/thumbnail/8858891300110_1-20221216135610-.jpg"
"1769948089-99","https://www.bigc.co.th/category/beverages?limit=100&page=23","","95.00","เพอร์ร่า น้ำแร่ 750 มล. แพ็ค 12","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/90/88/8850999005690/thumbnail/8850999005690_1-20230207103826-.jpg"
"1769948089-100","https://www.bigc.co.th/category/beverages?limit=100&page=23","","83.00","ชเวปส์ น้ำอัดลมมะนาวโซดา 330 มล. x 5+1 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/73/88/8851959632673/thumbnail/8851959632673_1-20250901105607-.jpg"
"1769948089-101","https://www.bigc.co.th/category/beverages?limit=100&page=23","","28.00","แฟนต้า น้ำอัดลม น้ำองุ่นป๊อบ 1.5 ล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/60/88/8851959003060/8851959003060_2-20241209101525-.jpg"
"1769948089-102","https://www.bigc.co.th/category/beverages?limit=100&page=23","","46.00","บิ๊กซี เฮช ทู โอ น้ำดื่ม 600 มล. แพ็ค 12","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/47/88/8854641002747/thumbnail/8854641002747_1-20231019144346-.jpg"
"1769948089-103","https://www.bigc.co.th/category/beverages?limit=100&page=23","","65.00","สิงห์ น้ำดื่ม 750 มล. แพ็ค 12","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/88/8850999322025/thumbnail/8850999322025_1-20250715111110-.jpg"
"1769948089-104","https://www.bigc.co.th/category/beverages?limit=100&page=23","","135.00","เนสท์เล่ คอฟฟีเมต ครีมเทียม สูตรออริจินัล 900 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/11/88/8850124006011/thumbnail/8850124006011_1-20250930084942-.jpg"
"1769948089-105","https://www.bigc.co.th/category/beverages?limit=100&page=23","","154.00","เนสกาแฟ เบลนด์ แอนด์ บรู ริช อโรมา กาแฟปรุงสำเร็จ 17 ก. x 40 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/90/88/8850127059090/thumbnail/8850127059090_1-20250620115207-.jpg"
"1769948089-106","https://www.bigc.co.th/category/beverages?limit=100&page=23","","116.00","เนสกาแฟ เบลนด์ แอนด์ บรู เอสเปรสโซ โรสต์ กาแฟปรุงสำเร็จ 15.1 ก. แพ็ค 27","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/10/88/8850127004410/thumbnail/8850127004410_1-20250620114943-.jpg"
"1769948089-107","https://www.bigc.co.th/category/beverages?limit=100&page=23","","242.00","สปอนเซอร์ เครื่องดื่มเกลือแร่ รสออริจินัล 250 มล. แพ็ค 24","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/82/88/8850228010082/thumbnail/8850228010082_1-20240920100631-.jpg"
"1769948089-108","https://www.bigc.co.th/category/beverages?limit=100&page=23","","30.00","โค้ก น้ำอัดลม สูตรไม่มีน้ำตาล 1.5 ล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/70/88/8851959143070/thumbnail/8851959143070-20250528120952-.jpg"
"1769948089-109","https://www.bigc.co.th/category/beverages?limit=100&page=23","","27.00","เอส โคล่า เครื่องดื่มอัดลม 1.6 ล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/44/88/8851952111144/thumbnail/8851952111144_1-20250305102250-.jpg"
"1769948089-110","https://www.bigc.co.th/category/beverages?limit=100&page=23","","84.00","โค้ก มินิ น้ำอัดลม รสชาติออริจินัล 180 มล. x 8 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/96/88/8851959002896/thumbnail/8851959002896_1-20221222165130-.jpg"
"1769948089-111","https://www.bigc.co.th/category/beverages?limit=100&page=23","","99.00","ไมโล 3 in 1 แอคทิฟ-โก เครื่องดื่มช็อกโกแลตมอลต์ปรุงสำเร็จชนิดผง 23 ก. แพ็ค 13","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/30/88/8850127009330/thumbnail/8850127009330_1-20250620083152-.jpg"
"1769948089-112","https://www.bigc.co.th/category/beverages?limit=100&page=23","","66.00","คาร์เนชัน ผลิตภัณฑ์นมสำหรับปรุงอาหารและเบเกอรี่ 1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/15/88/8858705609415/thumbnail/8858705609415_7_1.jpg"
"1769948089-113","https://www.bigc.co.th/category/beverages?limit=100&page=23","","62.00","ช้าง น้ำดื่ม 1,500 มล. แพ็ค 6","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/33/88/8851993339033/thumbnail/8851993339033_1-20230821150514-.jpg"
"1769948089-114","https://www.bigc.co.th/category/beverages?limit=100&page=23","","63.00","คาร์เนชัน เอ็กซ์ตร้า ครีมเทียมพร่องไขมันสำหรับอาหารและเบเกอรี่ 1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/88/8858705609439/thumbnail/8858705609439_7_1.jpg"
"1769948089-115","https://www.bigc.co.th/category/beverages?limit=100&page=23","","20.00","อิชิตัน ชาเขียว รสจมูกข้าว 420 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/88/8858891300264/thumbnail/8858891300264_1-20240126145604-.jpg"
"1769948089-116","https://www.bigc.co.th/category/beverages?limit=100&page=23","","39.00","โค้ก น้ำอัดลม สูตรไม่มีน้ำตาล 1.95 ล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/74/88/8851959129074/thumbnail/8851959129074_1-20250328094834-.jpg"
"1769948089-117","https://www.bigc.co.th/category/beverages?limit=100&page=23","","18.00","เป๊ปซี่ เครื่องดื่มอัดลม 550 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/47/88/8858998581047/thumbnail/8858998581047_1-20250625104354-.jpg"
"1769948089-118","https://www.bigc.co.th/category/beverages?limit=100&page=23","","106.00","ลิโพวิตันดี เครื่องดื่มชูกำลัง 100 มล. แพ็ค 10","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/93/88/8851123211093/thumbnail/8851123211093_1-20240919103058-.jpg"
"1769948089-119","https://www.bigc.co.th/category/beverages?limit=100&page=23","","115.00","เป๊ปซี่ เครื่องดื่มอัดลม แบบขวด 1.45 ล. x 4 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/79/88/8858998594979/thumbnail/8858998594979_1-20250424203044-.jpg"
"1769948089-120","https://www.bigc.co.th/category/beverages?limit=100&page=23","","29.00","เอส เครื่องดื่มอัดลม กลิ่นซอลตี้ลิ้นจี่ 1.6 ล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/43/88/8851952134143/thumbnail/8851952134143_1-20250305114009-.jpg"
"1769948089-121","https://www.bigc.co.th/category/beverages?limit=100&page=23","","62.00","ช้าง น้ำดื่ม 600 มล. แพ็ค 12","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8851993338050/thumbnail/8851993338050_1-20231019161056-.jpg"
"1769948089-122","https://www.bigc.co.th/category/beverages?limit=100&page=23","","59.00","บิ๊กซี น้ำแร่ธรรมชาติ จากแหล่งเขาแก้ว 1500 มล. x 6 ชิ้น (ฟรี 2ขวด)","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/88/88/8858813900688/thumbnail/8858813900688_1-20241104161617-.jpg"
"1769948089-123","https://www.bigc.co.th/category/beverages?limit=100&page=23","","32.00","โออิชิ กรีนที ชาเขียว รสน้ำผึ้งผสมมะนาว 180 มล. แพ็ค 4","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/73/88/8854698002073/thumbnail/8854698002073-20250627151242-.jpg"
"1769948089-124","https://www.bigc.co.th/category/beverages?limit=100&page=23","","15.00","อิชิตัน เย็นเย็น น้ำจับเลี้ยง 400 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/37/88/8858891301537/thumbnail/8858891301537_1-20240131165146-.jpg"
"1769948089-125","https://www.bigc.co.th/category/beverages?limit=100&page=23","","20.00","โออิชิ กรีนที พลัส ซี (ชาเขียวสไตล์ญี่ปุ่น กลิ่นองุ่นเคียวโฮ ผสมวุ้นมะพร้าว และวิตามินซี) 400 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/79/88/8854698018579/thumbnail/8854698018579_1-20250612160311-.jpg"
"1769948089-126","https://www.bigc.co.th/category/beverages?limit=100&page=23","","154.00","เนสกาแฟ เบลนด์ แอนด์ บรู เอสเปรสโซ โรสต์ กาแฟปรุงสำเร็จ 15.1 ก. แพ็ค 40","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/13/88/8850127059113/thumbnail/8850127059113_1-20251031172042-.jpg"
"1769948089-127","https://www.bigc.co.th/category/beverages?limit=100&page=23","","529.00","แบรนด์ ซุปไก่สกัด สูตรต้นตำรับ 42 มล. แพ็ค 15","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/58/88/8852001107958/thumbnail/8852001107958_1-20251110141944-.jpg"
