web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1769920496-629","https://www.bigc.co.th/category/grocery-bakery?limit=100","","75.00","หัวปลาหมึกแห้ง 80 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/33/88/8858768821533/thumbnail/8858768821533_1-20231109175004-.jpg"
"1769920496-630","https://www.bigc.co.th/category/grocery-bakery?limit=100","","49.00","วีอาร์เฟรช คะน้าฮ่องกง ออร์แกนิค 200 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/47/20/2000006464347/2000006464347_1.jpg"
"1769920496-631","https://www.bigc.co.th/category/grocery-bakery?limit=100","","99.00","วี อาร์ เฟร็ช ลูกชิ้นหมูผสมไก่ 800 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/76/88/8859598601876/thumbnail/8859598601876_1-20251226104141-.jpg"
"1769920496-632","https://www.bigc.co.th/category/grocery-bakery?limit=100","","69.00","ไก่อบซอส ครึ่งตัว พร้อมทาน","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/11/02/0216111/thumbnail/0216111_1_1.jpg"
"1769920496-633","https://www.bigc.co.th/category/grocery-bakery?limit=100","","69.00","ผักร็อกเกต 100 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/00/88/8859049300600/thumbnail/8859049300600_1-20250307104017-.jpg"
"1769920496-634","https://www.bigc.co.th/category/grocery-bakery?limit=100","","179.00","สตรอว์เบอร์รี่นำเข้า 250 ก.","฿299.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/74/20/2001008673874/thumbnail/2001008673874_5.jpg"
"1769920496-635","https://www.bigc.co.th/category/grocery-bakery?limit=100","","89.00","คานิ แฟมิลี่ ซูริมิ ปูอัดแท่ง (สูตรโซเดียมน้อย) 250 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/65/88/8850524015965/thumbnail/8850524015965_1-20231227181033-.jpg"
"1769920496-636","https://www.bigc.co.th/category/grocery-bakery?limit=100","","45.00","วรพร มะม่วงแช่อิ่ม 300 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8851101992334/thumbnail/8851101992334.jpg"
"1769920496-637","https://www.bigc.co.th/category/grocery-bakery?limit=100","","139.00","วี อาร์ เฟร็ช เป็ดย่างเกลือ ครึ่งตัว","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/61/02/0215461/thumbnail/0215461_1-20250609145227-.jpg"
"1769920496-638","https://www.bigc.co.th/category/grocery-bakery?limit=100","","68.00","วาสนา แหนมปลากราย 300 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/63/88/8854198078363/thumbnail/8854198078363_1-20241122111235-.jpg"
"1769920496-639","https://www.bigc.co.th/category/grocery-bakery?limit=100","","199.00","ส้มโอทับทิมสยาม","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/81/20/2000004772581/thumbnail/2000004772581_1-20250930111134-.jpg"
"1769920496-640","https://www.bigc.co.th/category/grocery-bakery?limit=100","","85.00","ฟรุ๊ตมาเนีย ลูกเกดสีทอง 120 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8858768831334/thumbnail/8858768831334_1-20250516102718-.jpg"
"1769920496-641","https://www.bigc.co.th/category/grocery-bakery?limit=100","","129.00","วี อาร์ เฟร็ช ลิ้นหมู","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/48/02/0211148/thumbnail/0211148_1-20250805141127-.jpg"
"1769920496-642","https://www.bigc.co.th/category/grocery-bakery?limit=100","","59.00","วายน์บีฟ เนื้อพื้นท้องวัวสไลซ์ 100 ก.","฿65.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/17/88/8859630502017/thumbnail/8859630502017_1-20251117160046-.jpg"
"1769920496-643","https://www.bigc.co.th/category/grocery-bakery?limit=100","","78.00","นิสซุย ถั่วแระญี่ปุ่น 400 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/92/49/4902150650592/thumbnail/4902150650592_1.jpg"
"1769920496-644","https://www.bigc.co.th/category/grocery-bakery?limit=100","","99.00","พีเอฟพี ทอดมันปลา 500 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/88/8852014061025/thumbnail/8852014061025_1-20250313132006-.jpg"
"1769920496-645","https://www.bigc.co.th/category/grocery-bakery?limit=100","","171.00","เอสบูน่า สเปนิช เซอราโน แฮม โบเดก้า 60 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/04/84/8410060485204/thumbnail/8410060485204_1-20250213171328-.jpg"
