web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1770050955-594","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","25.00","เจเล่บิวตี้ เยลลี่คาราจีแนน ผสมแอลกลูต้าไธโอน และซิงค์ รสผลไม้รวม 140 ก. แพ็ค 3","฿28.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/48/88/8850157102148/8850157102148_1-20240521111245-.jpg"
"1770050955-595","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","27.00","นัท วอล์คเกอร์ แมคคาเดเมียอบเกลือ 20 ก.","฿33.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/47/88/8850096940047/thumbnail/8850096940047_1-20231009103056-.jpg"
"1770050955-596","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","35.00","ฮาร์ทบีท ลูกอมรูปหัวใจ รสแดงมะนาวโซดา 300 ก.","฿39.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/96/88/8850632205296/8850632205296_1-20240520101803-.jpg"
"1770050955-597","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","20.00","ไมโล นักเก็ตส์ ขนมหวานรสช็อกโกแลต 25 ก.","฿23.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/68/95/9556001222268/thumbnail/9556001222268_0-20250624160513-.jpg"
"1770050955-598","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","45.00","เทสโต มันฝรั่งแท้ทอดกรอบผสมไข่เค็ม ชนิดแผ่นเรียบ รสออริจินัล 90 ก.","฿49.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/07/88/8851004475507/thumbnail/8851004475507_1-20230926121151-.jpg"
"1770050955-599","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","20.00","ตราดอกบัว โลตัส x เบนโตะ ขนมน่องไก่ รสหมึกทรงเครื่อง 80 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8850157526838/thumbnail/8850157526838_1-20230316181124-.jpg"
"1770050955-600","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","30.00","จากาบี้ มันฝรั่งแท้ทอดกรอบแบบแท่ง รสออริจินอล 40 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/32/88/8851016211032/thumbnail/8851016211032_1-20231229103459-.jpg"
"1770050955-601","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","47.00","ฟันโอ อิโมจิ คุกกี้แซนวิช สอดไส้ครีมช็อกโกแลต 45 ก. แพ็ค 12","฿49.50","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/29/88/8850309215429/8850309215429_1-20240617103540-.jpg"
"1770050955-602","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","23.00","กูลิโกะ ป๊อกกี้ บิสกิตแท่งรสคุกกี้และครีม 41 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/88/8851019010021/8851019010021_100.jpg"
"1770050955-603","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","50.00","คาลพา เวเฟอร์สอดไส้ครีมเคลือบช็อกโกแลตและมะพร้าว 20 ก. แพ็ค 12","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/18/89/8996001354018/thumbnail/8996001354018_1-20250714155510-.jpg"
"1770050955-604","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","29.00","ป๊อกกี้ ครัชนัท บิสกิตแท่งเคลือบรสนัวร์ช็อกโกแลตและเกล็ดอัลมอนด์และเกล็ดคุกกี้ 25 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8851019001234/thumbnail/8851019001234_1-20240119094540-.jpg"
"1770050955-605","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","25.00","กูลิโกะ พีจอย คุกกี้แท่งสอดไส้ครีมรสช็อกโกแลต 39 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/47/88/8851019010847/thumbnail/8851019010847_1-20240709104714-.jpg"
"1770050955-606","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","48.00","ไก่ย่าง ขนมทอดกรอบ รสใบเตย 12 ก. แพ็ค 12","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/19/88/8850284061219/thumbnail/8850284061219_0-20250723133524-.jpg"
"1770050955-607","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","56.00","ฮอลล์ ลูกอมสอดไส้ กลิ่นราสพ์เบอร์รี แพ็ค 100 เม็ด","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/88/8850338008139/thumbnail/8850338008139_3.jpg"
"1770050955-608","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","32.00","ยูปิ กัมมี่ วุ้นเจลาตินสำเร็จรูปกลิ่นทุตตี้ฟรุตตี้พิซซ่า 192 ก.","฿41.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/15/89/8992741981415/thumbnail/8992741981415_1-20250613172324-.jpg"
"1770050955-609","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","49.00","กูลิโกะ เพรทซ์ รสต้มยำกุ้ง ขนมกรอบแบบแท่ง รสต้มยำกุ้ง 10 ก. แพ็ค 12","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/40/88/8851019930640/8851019930640_3-20240709104536-.jpg"
"1770050955-610","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","120.00","กูลิโกะ ป๊อกกี้ บิสกิตแท่งเคลือบรสสตรอว์เบอร์รี่ 19 ก. แพ็ค 10","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/05/88/8851019910505/8851019910505_3-20240709112221-.jpg"
"1770050955-611","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","12.00","กูลิโกะ เพรทซ์ ขนมกรอบแบบแท่ง รสลาบ 22 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/51/88/8851019030951/thumbnail/8851019030951_1-20240709104459-.jpg"
"1770050955-612","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","14.00","ยัมยัม สติ๊ก บิสกิตแท่ง พร้อมซอสช็อกโกแลตและชูการ์ไรซ์ 22.5 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/37/88/8886015402037/thumbnail/8886015402037_5.jpg"
"1770050955-613","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","50.00","ทิวลี่ บิ๊กแบง เวเฟอร์สอดไส้เกล็ดคุกกี้ ซอลท์เท็ดคาราเมล และข้าวพอง เคลือบช็อกโกแลต 25 ก. บรรจุ 12 ซอง","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/08/88/8850309214408/8850309214408_2-20230706144535-.jpg"
"1770050955-614","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","75.00","ฮับเส็ง แครกเกอร์ 330 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/58/95/9556085318758/thumbnail/9556085318758_3.jpg"
"1770050955-615","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","20.00","โตโร ข้าวโพดคลุกเนยและน้ำตาล ผสมอัลมอนด์ 60 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/95/88/8852047326795/8852047326795_1-20240509104226-.jpg"
"1770050955-616","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","179.00","กีเลียน ช็อกโกแลตรูปหอย 125 ก.","฿259.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/29/54/5410976170129/thumbnail/5410976170129_1-20240905115229-.jpg"
"1770050955-617","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","15.00","เดนทีน ไอซ์ ชูการ์ฟรี เมนโทลิปตัส แบบแผง 8 เม็ด 11.2 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/91/88/8850338036491/thumbnail/8850338036491_1-20221129101925-.jpg"
"1770050955-618","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","29.00","ดิวเบอร์รี่ พัฟเค้กสอดไส้ครีม กลิ่นบลูเบอร์รี่ 15 ก. แพ็ค 6","฿33.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/37/88/8850309215337/8850309215337_1-20240619141523-.jpg"
"1770050955-619","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","10.00","ฮอลล์ แดง มะนาว โซดา ลูกอมกลิ่นฟรุตตี้สละ มะนาว โซดาและเมนทอล 8 เม็ด","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/85/76/7622202232985/thumbnail/7622202232985_1-20250331145246-.jpg"
"1770050955-620","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","70.00","กูลิโกะ ป๊อกกี้ บิสกิตแท่งเคลือบสตรอว์เบอร์รี่ 19 ก. แพ็ค 7","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/66/88/8851019010366/thumbnail/8851019010366_1-20240709112215-.jpg"
"1770050955-621","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","32.00","เบง เบง เวเฟอร์เคลือบคาราเมลและช็อกโกแลต 80 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/78/89/8996001355978/thumbnail/8996001355978_1-20251202182134-.jpg"
"1770050955-622","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","30.00","โลตัส หนังไก่กรอบ รสแซ่บซี๊ด 30 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/48/88/8850157527248/thumbnail/8850157527248_1-20240709103220-.jpg"
"1770050955-623","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","20.00","ทาโร ปลาสวรรค์อบกรอบ รสบาร์บีคิว 18 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8852044592414/thumbnail/8852044592414_1-20230323160759-.jpg"
"1770050955-624","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","20.00","โลตัส ขนมรูปน่องไก่ รสบาร์บีคิวเกาหลี 110 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/07/88/8850157514507/thumbnail/8850157514507_1-20250610151336-.jpg"
"1770050955-625","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","209.00","คิทแคท แชร์แบ็ก แวลูแพ็ค 15 ก. x 18 ชิ้น","฿236.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/60/95/9556001284860/thumbnail/9556001284860_1-20251029141317-.jpg"
"1770050955-626","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","14.00","ยัมยัม สติ๊ก บิสกิตแท่ง พร้อมซอสช็อกโกแลต 25 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/30/88/8886015401030/thumbnail/8886015401030_6.jpg"
"1770050955-627","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","46.00","อ๊ะห์ ซิป ข้าวโพดอบกรอบกลิ่นข้าวโพดคั่ว 14 ก. x 12 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/89/8993175554916/thumbnail/8993175554916_1-20250410143406-.jpg"
"1770050955-628","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","20.00","โก๋แก่ ถั่วลิสงอบกรอบ รสไก่ 75 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/82/88/8852023665382/thumbnail/8852023665382_1-20250623154637-.jpg"
"1770050955-629","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","78.00","เดนทีน หมากฝรั่งกลิ่นสเปียร์มินต์ แพ็ค 50 ชิ้น 150 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8850338015014/thumbnail/8850338015014_1-20250815132748-.jpg"
"1770050955-630","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","22.00","ทองการ์เด้น ถั่วลันเตาเคลือบ รสปลาหมึก 95 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/88/8850291111716/thumbnail/8850291111716_1-20241107184713-.jpg"
"1770050955-631","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","36.00","เถ้าแก่น้อย สาหร่ายอบปรุงรส รสกิมจิ 12 ก.","฿39.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/32/88/8858702447232/thumbnail/8858702447232_1-20250904160419-.jpg"
"1770050955-632","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","48.00","วอย์ซ์ แครกเกอร์สอดไส้ครีม รสช็อกโกแลต 24 ก. แพ็ค 12","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/88/88/8858279001288/thumbnail/8858279001288_1-20250610143103-.jpg"
"1770050955-633","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","30.00","โลตัส หนังไก่กรอบ รสออริจินัล 30 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/29/88/8850157528429/thumbnail/8850157528429_1-20240709103153-.jpg"
"1770050955-634","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","84.00","โอวัลติน คุกกี้โอวัลตินสอดไส้ครีมช็อกโกแลตมอลต์ 30 ก. แพ็ค 12","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/76/76/7612100062876/thumbnail/7612100062876_1-20240624154339-.jpg"
"1770050955-635","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","20.00","ทาโร ปลาสวรรค์ เส้นชุบน้ำจิ้ม รสปลาหมึก เผ็ดมาก 18 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/17/88/8852044389717/thumbnail/8852044389717_10-20230926160412-.jpg"
"1770050955-636","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","17.00","โฮมมี่ ขนมปังกรอบ รสโนริสาหร่าย 120 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/54/88/8850987358654/thumbnail/8850987358654_1-20230103084714-.jpg"
"1770050955-637","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","10.00","ริงป๊อป จับโบ้ 15 ก. คละกลิ่น","฿38.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/19/88/8851096120019/8851096120019.jpg"
"1770050955-638","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","15.00","อิมพีเรียล แครกเกอร์ผสมมะพร้าว 120 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/32/88/8850332242232/thumbnail/8850332242232_1-20250609122220-.jpg"
"1770050955-639","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","63.00","ไบตี้ สาหร่ายทะเลย่างกรอบ แผ่นยักษ์ รสต้นตำรับ 6 ก. 9 แผ่น","฿76.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/33/88/8859398101033/thumbnail/8859398101033_1-20260119145511-.jpg"
"1770050955-640","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","39.00","ไบตี้ ขนมขาไก่ รสเค็ม 150 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/62/88/8858223008462/thumbnail/8858223008462_1-20230927124820-.jpg"
"1770050955-641","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","359.00","ซันคิสท์ พิสทาชิโออบ ไม่ใส่เกลือ 454 ก.","฿420.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/71/88/8850096770071/thumbnail/8850096770071_1-20240320163256-.jpg"
"1770050955-642","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","10.00","โก๋แก่ ถั่วลันเตาอบกรอบ รสวาซาบิ 30 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/28/88/8852023004228/thumbnail/8852023004228_1-20250623145421-.jpg"
"1770050955-643","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","53.00","เซียงไฮ ซูปเปอร์จัมโบ้ เวเฟอร์สอดไส้ครีมรสช็อกโกแลต 34 ก. แพ็ค 12","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/20/88/8852047145020/8852047145020_1-20241024124510-.jpg"
"1770050955-644","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","119.00","แคดเบอรี แดรีมิลค์ ช็อกโกแลตนม 135 ก.","฿135.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/83/76/7622210758583/thumbnail/7622210758583_1-20251031141201-.jpg"
"1770050955-645","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","18.00","มากาโดะ สติ๊ก ขนมแท่ง รสโนริสาหร่าย 55 ก.","฿20.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8858669408314/thumbnail/8858669408314_1-20231006102129-.jpg"
"1770050955-646","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","21.00","ทองการ์เด้น ถั่วลิสงอบเกลือ 80 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/88/8850291103421/thumbnail/8850291103421_1-20250623154630-.jpg"
"1770050955-647","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","55.00","เจ้าสัว ข้าวตังสาหร่ายปนหมูหยอง 80 ก.","฿60.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/88/8852240010156/thumbnail/8852240010156_1-20231215102106-.jpg"
"1770050955-648","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","10.00","โก๋แก่ ถั่วอบกอบ รสกะทิ 35 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/61/88/8852023664361/thumbnail/8852023664361_1-20230718084452-.jpg"
"1770050955-649","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","10.00","อาหลิว ขนมเส้นบุก ปรุงรสหม่าล่า รสเผ็ด 18 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8859389703550/thumbnail/8859389703550_1-20250827162735-.jpg"
"1770050955-650","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","44.00","แครกเกอร์ (44ก./แพ็ค12)","฿48.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/88/8850332247664/thumbnail/8850332247664_3-20240624135014-.jpg"
"1770050955-651","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","49.00","เจเล่ บิวตี้ ขนมเยลลี่คาราจีแนนผสมวิตามินและน้ำผลไม้รวม 15% ขนาด 140 ก. แพ็ค 6","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/01/88/8850157105101/8850157105101_3-20240702103050-.jpg"
"1770050955-652","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","20.00","ทวิสโก้ ข้าวโพดอบกรอบรสบาร์บีคิว 68 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/55/88/8850424001655/thumbnail/8850424001655_1-20230123104852-.jpg"
"1770050955-653","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","20.00","โลตัส ขนมขาไก่ทรงเครื่อง 110 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8850157516457/thumbnail/8850157516457-20240709101849-.jpg"
"1770050955-654","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","20.00","ซีมอน ขนมซีเรียลสอดไส้ช็อกโกแลต 75 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/31/88/8850424001631/8850424001631_1-20240520094535-.jpg"
"1770050955-655","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","49.00","ปูไทย ขนมทอดกรอบ รสไก่ 12 ก. แพ็ค 12","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8850765000034/thumbnail/8850765000034_1-20240924175817-.jpg"
"1770050955-656","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","25.00","โดโซะ ข้าวหอมญี่ปุ่นอบกรอบ รสข้าวห่อสาหร่ายแซลมอนย่าง 56 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/96/88/8851004899396/thumbnail/8851004899396_1-20251128101848-.jpg"
"1770050955-657","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","56.00","ฮอลล์ มิกซ์ ฟรุต ลูกอมกลิ่นผลไม้รวม 280 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/76/7622201723538/thumbnail/7622201723538_1-20251113165451-.jpg"
"1770050955-658","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","31.00","เทสโต เวฟ รสบาร์บีคิวฮอตชิลลี่ 69 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/88/8851004498797/thumbnail/8851004498797_1-20240516121014-.jpg"
"1770050955-659","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","38.00","ไมล์ดี้ มาซเมลโล่ รวมรส 120 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/63/88/8850425003863/thumbnail/8850425003863.jpg"
"1770050955-660","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","19.00","เบนโตะ ปลาหมึกอบ รสซอสพริกคั่วหมึกย่าง 18 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/31/88/8850157405331/thumbnail/8850157405331_1-20230908155520-.jpg"
"1770050955-661","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","15.00","ทาโร ปลาสวรรค์ โรล รสสาหร่ายเกาหลี 13 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/88/8852044351325/8852044351325.jpg"
"1770050955-662","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","55.00","ทอยส์ คาสเซิล วอชชิ่งแมชชีน ลูกอมกลิ่นผลไม้รวม 7 ก. (สินค้าคละแบบ ไม่สามารถเลือกได้)","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/84/88/8888235009584/thumbnail/8888235009584_1-20250627104629-.jpg"
"1770050955-663","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","25.00","เจเล่ ชิววี่เยลลี่กลิ่นสตรอเบอรี่ 108 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/42/88/8850157106542/thumbnail/8850157106542_1-20250613172318-.jpg"
"1770050955-664","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","32.00","โดโซะ ข้าวหอมญี่ปุ่นอบกรอบ รสคอร์นชีส 90 ก.","฿35.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/08/88/8851004807308/thumbnail/8851004807308_1-20230804180329-.jpg"
"1770050955-665","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","28.00","ตราดอกไม้ เมล็ดทานตะวันกะเทาะเปลือก 80 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/01/88/8850189011401/thumbnail/8850189011401_1-20250623172654-.jpg"
"1770050955-666","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","29.00","ฮอลล์ เอ็กซ์เอส โคล่าชิลล์ ลูกอมปราศจากน้ำตาล กลิ่นโคล่าและเมนทอล 12 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/76/7622202037597/thumbnail/7622202037597_1-20250701172527-.jpg"
"1770050955-667","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","20.00","โมรินะกะ ไฮชิว ลูกอม รสองุ่น 57 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/30/69/6933545800030/thumbnail/6933545800030_1-20250701172702-.jpg"
"1770050955-668","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","50.00","แคลชีส ชีสโรล เวเฟอร์ 186 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/92/89/8996001353592/thumbnail/8996001353592-20241016094644-.jpg"
"1770050955-669","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","49.00","ปาร์ตี้ ขนมมันเทศผสมทอดกรอบเคลือบเนยคาราเมล 57 ก. แพ็ค 3","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/31/88/8851004101031/8851004101031_3-20240611151012-.jpg"
"1770050955-670","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","159.00","ไบตี้ คุกกี้ ไส้ครีมขาว 1.3 กก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/49/88/8858223022949/8858223022949_1-20240617104109-.jpg"
"1770050955-671","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","39.00","บิสชิน โฮลวีท แครกเกอร์ 180 ก.","฿42.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/03/88/8850987351303/thumbnail/8850987351303_1_1_1.jpg"
"1770050955-672","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","119.00","แมคไวตี้ส์ ริช ที บิสกิตสำหรับทานกับน้ำชา 300 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/10/50/5000168001210/thumbnail/5000168001210_1-20241114140542-.jpg"
"1770050955-673","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","45.00","มโนห์รา ข้าวเกรียบเผือกดิบ 200 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/26/88/8850155112026/thumbnail/8850155112026_1-20230927154502-.jpg"
"1770050955-674","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","22.00","คัทโตะ ขนมข้าวหอมมะลิอบกรอบปรุงรสสอดไส้ครีมคัสตาร์ด 70 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/08/88/8850424001808/8850424001808_1-20240513144747-.jpg"
"1770050955-675","https://www.bigc.co.th/category/snacks-and-desserts?limit=100","","125.00","คิทแคท ไมโล แชร์แบ็ก 160 ก.","฿130.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/22/95/9556001317322/thumbnail/9556001317322_1-20250623160310-.jpg"
